Time (rel/ms),Date,Time,Type,No.,Phase,Day,duration,System,Channel,F,Fm,PAR,Y(II),ETR
118473560,2022-04-05T22:00:00Z,1899-12-31T21:37:17Z,FO,2271,stress,13,13,AMV,C29,114,370,-,0.692,-
118479280,2022-04-05T22:00:00Z,1899-12-31T21:37:23Z,FO,2272,stress,13,13,,,79,79,-,0.000,-
118508660,2022-04-05T22:00:00Z,1899-12-31T21:37:52Z,FO,2273,stress,13,13,AMV,C30,156,542,-,0.712,-
118515860,2022-04-05T22:00:00Z,1899-12-31T21:37:59Z,FO,2274,stress,13,13,AMV,C30,247,631,-,0.609,-
118523400,2022-04-05T22:00:00Z,1899-12-31T21:38:07Z,FO,2275,stress,13,13,AMV,C30,161,548,-,0.706,-
118540160,2022-04-05T22:00:00Z,1899-12-31T21:38:24Z,FO,2276,stress,13,13,AMV,C30,152,512,-,0.703,-
118560320,2022-04-05T22:00:00Z,1899-12-31T21:38:44Z,FO,2277,stress,13,13,AMV,C31,32,116,-,0.724,-
118568620,2022-04-05T22:00:00Z,1899-12-31T21:38:52Z,FO,2278,stress,13,13,AMV,C31,33,114,-,0.711,-
118575680,2022-04-05T22:00:00Z,1899-12-31T21:38:59Z,FO,2279,stress,13,13,AMV,C31,42,157,-,0.732,-
118593740,2022-04-05T22:00:00Z,1899-12-31T21:39:17Z,FO,2280,stress,13,13,AMV,C31,65,203,-,0.680,-
118599980,2022-04-05T22:00:00Z,1899-12-31T21:39:23Z,FO,2281,stress,13,13,,,3,7,-,-,-
118614060,2022-04-05T22:00:00Z,1899-12-31T21:39:38Z,FO,2282,stress,13,13,AMV,C32,69,262,-,0.737,-
118621840,2022-04-05T22:00:00Z,1899-12-31T21:39:45Z,FO,2283,stress,13,13,AMV,C32,27,88,-,0.693,-
118627840,2022-04-05T22:00:00Z,1899-12-31T21:39:51Z,FO,2284,stress,13,13,AMV,C32,103,302,-,0.659,-
118649720,2022-04-05T22:00:00Z,1899-12-31T21:40:13Z,FO,2285,stress,13,13,AMV,C32,46,192,-,0.760,-
118657550,2022-04-05T22:00:00Z,1899-12-31T21:40:21Z,FO,2286,stress,13,13,,,4,7,-,-,-
118660180,2022-04-05T22:00:00Z,1899-12-31T21:40:24Z,FO,2287,stress,13,13,,,4,5,-,-,-
118674040,2022-04-05T22:00:00Z,1899-12-31T21:40:38Z,FO,2288,stress,13,13,,,20,46,-,-,-
118684200,2022-04-05T22:00:00Z,1899-12-31T21:40:48Z,FO,2289,stress,13,13,AMV,C33,58,203,-,0.714,-
118690680,2022-04-05T22:00:00Z,1899-12-31T21:40:54Z,FO,2290,stress,13,13,AMV,C33,48,131,-,0.634,-
118698460,2022-04-05T22:00:00Z,1899-12-31T21:41:02Z,FO,2291,stress,13,13,AMV,C33,33,102,-,0.676,-
118718400,2022-04-05T22:00:00Z,1899-12-31T21:41:22Z,FO,2292,stress,13,13,AMV,C33,136,533,-,0.745,-
118727600,2022-04-05T22:00:00Z,1899-12-31T21:41:31Z,FO,2293,stress,13,13,,,8,26,-,-,-
118739720,2022-04-05T22:00:00Z,1899-12-31T21:41:43Z,FO,2294,stress,13,13,AMV,C34,30,70,-,0.571,-
118748280,2022-04-05T22:00:00Z,1899-12-31T21:41:52Z,FO,2295,stress,13,13,AMV,C34,51,178,-,0.713,-
118756100,2022-04-05T22:00:00Z,1899-12-31T21:42:00Z,FO,2296,stress,13,13,AMV,C34,48,202,-,0.762,-
118783760,2022-04-05T22:00:00Z,1899-12-31T21:42:27Z,FO,2297,stress,13,13,AMV,C34,28,64,-,0.563,-
118789940,2022-04-05T22:00:00Z,1899-12-31T21:42:33Z,FO,2298,stress,13,13,,,77,77,-,0.000,-
118840240,2022-04-05T22:00:00Z,1899-12-31T21:43:24Z,FO,2299,stress,13,13,,,15,33,-,-,-
118846140,2022-04-05T22:00:00Z,1899-12-31T21:43:30Z,FO,2300,stress,13,13,AMV,C35,25,93,-,0.731,-
118852860,2022-04-05T22:00:00Z,1899-12-31T21:43:36Z,FO,2301,stress,13,13,AMV,C35,33,91,-,0.637,-
118858940,2022-04-05T22:00:00Z,1899-12-31T21:43:42Z,FO,2302,stress,13,13,AMV,C35,35,66,-,0.470,-
118874640,2022-04-05T22:00:00Z,1899-12-31T21:43:58Z,FO,2303,stress,13,13,AMV,C35,41,112,-,0.634,-
118879050,2022-04-05T22:00:00Z,1899-12-31T21:44:03Z,FO,2304,stress,13,13,,,37,37,-,-,-
118893680,2022-04-05T22:00:00Z,1899-12-31T21:44:17Z,FO,2305,stress,13,13,AMV,C36,117,911,-,0.872,-
118900380,2022-04-05T22:00:00Z,1899-12-31T21:44:24Z,FO,2306,stress,13,13,AMV,C36,162,783,-,0.793,-
118906320,2022-04-05T22:00:00Z,1899-12-31T21:44:30Z,FO,2307,stress,13,13,AMV,C36,24,61,-,0.607,-
118940140,2022-04-05T22:00:00Z,1899-12-31T21:45:04Z,FO,2308,stress,13,13,AMV,C36,85,313,-,0.728,-
118954880,2022-04-05T22:00:00Z,1899-12-31T21:45:18Z,FO,2309,stress,13,13,,,5,6,-,-,-
118973620,2022-04-05T22:00:00Z,1899-12-31T21:45:37Z,FO,2310,stress,13,13,AMV,C37,20,77,-,0.740,-
118980380,2022-04-05T22:00:00Z,1899-12-31T21:45:44Z,FO,2311,stress,13,13,AMV,C37,31,147,-,0.789,-
118985000,2022-04-05T22:00:00Z,1899-12-31T21:45:49Z,FO,2312,stress,13,13,AMV,C37,81,206,-,0.607,-
119000140,2022-04-05T22:00:00Z,1899-12-31T21:46:04Z,FO,2313,stress,13,13,AMV,C37,37,81,-,0.543,-
119011980,2022-04-05T22:00:00Z,1899-12-31T21:46:15Z,FO,2314,stress,13,13,AMV,C37,31,87,-,0.644,-
119017300,2022-04-05T22:00:00Z,1899-12-31T21:46:21Z,FO,2315,stress,13,13,,,21,21,-,-,-
119030800,2022-04-05T22:00:00Z,1899-12-31T21:46:34Z,FO,2316,stress,13,13,AMV,C38,18,60,-,0.700,-
119037420,2022-04-05T22:00:00Z,1899-12-31T21:46:41Z,FO,2317,stress,13,13,AMV,C38,32,119,-,0.731,-
119051660,2022-04-05T22:00:00Z,1899-12-31T21:46:55Z,FO,2318,stress,13,13,AMV,C38,51,266,-,0.808,-
119067120,2022-04-05T22:00:00Z,1899-12-31T21:47:11Z,FO,2319,stress,13,13,AMV,C38,49,101,-,0.515,-
119088550,2022-04-05T22:00:00Z,1899-12-31T21:47:32Z,FO,2320,stress,13,13,,,9,23,-,-,-
119106760,2022-04-05T22:00:00Z,1899-12-31T21:47:50Z,FO,2321,stress,13,13,AMV,C39,23,85,-,0.729,-
119114120,2022-04-05T22:00:00Z,1899-12-31T21:47:58Z,FO,2322,stress,13,13,AMV,C39,39,130,-,0.700,-
119122320,2022-04-05T22:00:00Z,1899-12-31T21:48:06Z,FO,2323,stress,13,13,AMV,C39,91,306,-,0.703,-
119131500,2022-04-05T22:00:00Z,1899-12-31T21:48:15Z,FO,2324,stress,13,13,AMV,C39,176,271,-,0.351,-
119138380,2022-04-05T22:00:00Z,1899-12-31T21:48:22Z,FO,2325,stress,13,13,,,90,103,-,0.126,-
119143240,2022-04-05T22:00:00Z,1899-12-31T21:48:27Z,FO,2326,stress,13,13,,,12,12,-,-,-
119163440,2022-04-05T22:00:00Z,1899-12-31T21:48:47Z,FO,2327,stress,13,13,AMV,C40,51,229,-,0.777,-
119168320,2022-04-05T22:00:00Z,1899-12-31T21:48:52Z,FO,2328,stress,13,13,AMV,C40,18,52,-,0.654,-
119173240,2022-04-05T22:00:00Z,1899-12-31T21:48:57Z,FO,2329,stress,13,13,AMV,C40,44,169,-,0.740,-
119181780,2022-04-05T22:00:00Z,1899-12-31T21:49:05Z,FO,2330,stress,13,13,AMV,C40,42,177,-,0.763,-
119188360,2022-04-05T22:00:00Z,1899-12-31T21:49:12Z,FO,2331,stress,13,13,,,50,50,-,0.000,-
119212040,2022-04-05T22:00:00Z,1899-12-31T21:49:36Z,FO,2332,stress,13,13,AMV,C41,40,383,-,0.896,-
119218050,2022-04-05T22:00:00Z,1899-12-31T21:49:42Z,FO,2333,stress,13,13,AMV,C41,78,1289,-,0.939,-
119227050,2022-04-05T22:00:00Z,1899-12-31T21:49:51Z,FO,2334,stress,13,13,AMV,C41,154,701,-,0.780,-
119238200,2022-04-05T22:00:00Z,1899-12-31T21:50:02Z,FO,2335,stress,13,13,AMV,C41,152,728,-,0.791,-
119253420,2022-04-05T22:00:00Z,1899-12-31T21:50:17Z,FO,2336,stress,13,13,,,30,74,-,0.595,-
119257160,2022-04-05T22:00:00Z,1899-12-31T21:50:21Z,FO,2337,stress,13,13,,,14,14,-,-,-
119269200,2022-04-05T22:00:00Z,1899-12-31T21:50:33Z,FO,2338,stress,13,13,AMV,C42,37,123,-,0.699,-
119273380,2022-04-05T22:00:00Z,1899-12-31T21:50:37Z,FO,2339,stress,13,13,AMV,C42,39,132,-,0.705,-
119278320,2022-04-05T22:00:00Z,1899-12-31T21:50:42Z,FO,2340,stress,13,13,AMV,C42,46,118,-,0.610,-
119294550,2022-04-05T22:00:00Z,1899-12-31T21:50:58Z,FO,2341,stress,13,13,AMV,C42,29,89,-,0.674,-
119303180,2022-04-05T22:00:00Z,1899-12-31T21:51:07Z,FO,2342,stress,13,13,,,4,8,-,-,-
119313940,2022-04-05T22:00:00Z,1899-12-31T21:51:17Z,FO,2343,stress,13,13,AMV,C43,42,133,-,0.684,-
119319780,2022-04-05T22:00:00Z,1899-12-31T21:51:23Z,FO,2344,stress,13,13,AMV,C43,77,351,-,0.781,-
119325960,2022-04-05T22:00:00Z,1899-12-31T21:51:29Z,FO,2345,stress,13,13,AMV,C43,61,314,-,0.806,-
119339320,2022-04-05T22:00:00Z,1899-12-31T21:51:43Z,FO,2346,stress,13,13,AMV,C43,36,115,-,0.687,-
119359900,2022-04-05T22:00:00Z,1899-12-31T21:52:03Z,FO,2347,stress,13,13,,,6,7,-,-,-
119369180,2022-04-05T22:00:00Z,1899-12-31T21:52:13Z,FO,2348,stress,13,13,AMV,C44,50,165,-,0.697,-
119376920,2022-04-05T22:00:00Z,1899-12-31T21:52:20Z,FO,2349,stress,13,13,AMV,C44,193,668,-,0.711,-
119382080,2022-04-05T22:00:00Z,1899-12-31T21:52:26Z,FO,2350,stress,13,13,AMV,C44,48,162,-,0.704,-
119394080,2022-04-05T22:00:00Z,1899-12-31T21:52:38Z,FO,2351,stress,13,13,AMV,C44,53,139,-,0.619,-
119403380,2022-04-05T22:00:00Z,1899-12-31T21:52:47Z,FO,2352,stress,13,13,,,27,78,-,0.654,-
119407380,2022-04-05T22:00:00Z,1899-12-31T21:52:51Z,FO,2353,stress,13,13,,,20,20,-,-,-
119421100,2022-04-05T22:00:00Z,1899-12-31T21:53:05Z,FO,2354,stress,13,13,AMV,C45,29,81,-,0.642,-
119428400,2022-04-05T22:00:00Z,1899-12-31T21:53:12Z,FO,2355,stress,13,13,AMV,C45,80,151,-,0.470,-
119433260,2022-04-05T22:00:00Z,1899-12-31T21:53:17Z,FO,2356,stress,13,13,AMV,C45,59,140,-,0.579,-
119449900,2022-04-05T22:00:00Z,1899-12-31T21:53:33Z,FO,2357,stress,13,13,AMV,C45,32,79,-,0.595,-
119455260,2022-04-05T22:00:00Z,1899-12-31T21:53:39Z,FO,2358,stress,13,13,,,8,11,-,-,-
119489080,2022-04-05T22:00:00Z,1899-12-31T21:54:13Z,FO,2359,stress,13,13,AMV,C46,32,127,-,0.748,-
119495050,2022-04-05T22:00:00Z,1899-12-31T21:54:19Z,FO,2360,stress,13,13,AMV,C46,50,102,-,0.510,-
119506760,2022-04-05T22:00:00Z,1899-12-31T21:54:30Z,FO,2361,stress,13,13,AMV,C46,55,170,-,0.676,-
119540760,2022-04-05T22:00:00Z,1899-12-31T21:55:04Z,FO,2362,stress,13,13,AMV,C46,55,125,-,0.560,-
119546920,2022-04-05T22:00:00Z,1899-12-31T21:55:10Z,FO,2363,stress,13,13,,,5,6,-,-,-
119562180,2022-04-05T22:00:00Z,1899-12-31T21:55:26Z,FO,2364,stress,13,13,AMV,C47,49,238,-,0.794,-
119574280,2022-04-05T22:00:00Z,1899-12-31T21:55:38Z,FO,2365,stress,13,13,AMV,C47,33,120,-,0.725,-
119581640,2022-04-05T22:00:00Z,1899-12-31T21:55:45Z,FO,2366,stress,13,13,AMV,C47,59,231,-,0.745,-
119599980,2022-04-05T22:00:00Z,1899-12-31T21:56:03Z,FO,2367,stress,13,13,AMV,C47,93,263,-,0.646,-
119619480,2022-04-05T22:00:00Z,1899-12-31T21:56:23Z,FO,2368,stress,13,13,,,3,6,-,-,-
119628460,2022-04-05T22:00:00Z,1899-12-31T21:56:32Z,FO,2369,stress,13,13,AMV,C48,44,183,-,0.760,-
119634080,2022-04-05T22:00:00Z,1899-12-31T21:56:38Z,FO,2370,stress,13,13,AMV,C48,46,151,-,0.695,-
119640760,2022-04-05T22:00:00Z,1899-12-31T21:56:44Z,FO,2371,stress,13,13,AMV,C48,80,259,-,0.691,-
119655460,2022-04-05T22:00:00Z,1899-12-31T21:56:59Z,FO,2372,stress,13,13,AMV,C48,52,170,-,0.694,-
119665780,2022-04-05T22:00:00Z,1899-12-31T21:57:09Z,FO,2373,stress,13,13,,,6,7,-,-,-
119668260,2022-04-05T22:00:00Z,1899-12-31T21:57:12Z,FO,2374,stress,13,13,,,5,5,-,-,-
119697700,2022-04-05T22:00:00Z,1899-12-31T21:57:41Z,FO,2375,stress,13,13,AMV,C49,83,384,-,0.784,-
119702920,2022-04-05T22:00:00Z,1899-12-31T21:57:46Z,FO,2376,stress,13,13,AMV,C49,94,237,-,0.603,-
119710880,2022-04-05T22:00:00Z,1899-12-31T21:57:54Z,FO,2377,stress,13,13,AMV,C49,119,623,-,0.809,-
119730420,2022-04-05T22:00:00Z,1899-12-31T21:58:14Z,FO,2378,stress,13,13,AMV,C49,160,469,-,0.659,-
119737320,2022-04-05T22:00:00Z,1899-12-31T21:58:21Z,FO,2379,stress,13,13,,,9,22,-,-,-
119749700,2022-04-05T22:00:00Z,1899-12-31T21:58:33Z,FO,2380,stress,13,13,AMV,C50,62,150,-,0.587,-
119762600,2022-04-05T22:00:00Z,1899-12-31T21:58:46Z,FO,2381,stress,13,13,AMV,C50,50,91,-,0.451,-
119770000,2022-04-05T22:00:00Z,1899-12-31T21:58:54Z,FO,2382,stress,13,13,AMV,C50,142,528,-,0.731,-
119799740,2022-04-05T22:00:00Z,1899-12-31T21:59:23Z,FO,2383,stress,13,13,AMV,C50,59,234,-,0.748,-
119810560,2022-04-05T22:00:00Z,1899-12-31T21:59:34Z,FO,2384,stress,13,13,,,4,5,-,-,-
119823540,2022-04-05T22:00:00Z,1899-12-31T21:59:47Z,FO,2385,stress,13,13,AMV,C51,21,75,-,0.720,-
119830600,2022-04-05T22:00:00Z,1899-12-31T21:59:54Z,FO,2386,stress,13,13,AMV,C51,31,77,-,0.597,-
119836900,2022-04-05T22:00:00Z,1899-12-31T22:00:00Z,FO,2387,stress,13,13,AMV,C51,50,180,-,0.722,-
119848260,2022-04-05T22:00:00Z,1899-12-31T22:00:12Z,FO,2388,stress,13,13,AMV,C51,90,299,-,0.699,-
119855240,2022-04-05T22:00:00Z,1899-12-31T22:00:19Z,FO,2389,stress,13,13,,,4,6,-,-,-
119869220,2022-04-05T22:00:00Z,1899-12-31T22:00:33Z,FO,2390,stress,13,13,AMV,C52,61,410,-,0.851,-
119875940,2022-04-05T22:00:00Z,1899-12-31T22:00:39Z,FO,2391,stress,13,13,AMV,C52,74,167,-,0.557,-
119882400,2022-04-05T22:00:00Z,1899-12-31T22:00:46Z,FO,2392,stress,13,13,AMV,C52,83,160,-,0.481,-
119896660,2022-04-05T22:00:00Z,1899-12-31T22:01:00Z,FO,2393,stress,13,13,AMV,C52,69,202,-,0.658,-
119903140,2022-04-05T22:00:00Z,1899-12-31T22:01:07Z,FO,2394,stress,13,13,,,72,72,-,0.000,-
119928860,2022-04-05T22:00:00Z,1899-12-31T22:01:32Z,FO,2395,stress,13,13,AMV,C53,44,153,-,0.712,-
119934660,2022-04-05T22:00:00Z,1899-12-31T22:01:38Z,FO,2396,stress,13,13,AMV,C53,107,255,-,0.580,-
119940620,2022-04-05T22:00:00Z,1899-12-31T22:01:44Z,FO,2397,stress,13,13,AMV,C53,201,870,-,0.769,-
119957740,2022-04-05T22:00:00Z,1899-12-31T22:02:01Z,FO,2398,stress,13,13,AMV,C53,94,186,-,0.495,-
119978180,2022-04-05T22:00:00Z,1899-12-31T22:02:22Z,FO,2399,stress,13,13,,,4,4,-,-,-
119988800,2022-04-05T22:00:00Z,1899-12-31T22:02:32Z,FO,2400,stress,13,13,AMV,C54,23,60,-,0.617,-
119997320,2022-04-05T22:00:00Z,1899-12-31T22:02:41Z,FO,2401,stress,13,13,AMV,C54,34,123,-,0.724,-
120001800,2022-04-05T22:00:00Z,1899-12-31T22:02:45Z,FO,2402,stress,13,13,AMV,C54,21,89,-,0.764,-
120017050,2022-04-05T22:00:00Z,1899-12-31T22:03:01Z,FO,2403,stress,13,13,AMV,C54,161,180,-,0.106,-
120036420,2022-04-05T22:00:00Z,1899-12-31T22:03:20Z,FO,2404,stress,13,13,AMV,C54,86,239,-,0.640,-
120043600,2022-04-05T22:00:00Z,1899-12-31T22:03:27Z,FO,2405,stress,13,13,,,9,9,-,-,-
120053120,2022-04-05T22:00:00Z,1899-12-31T22:03:37Z,FO,2406,stress,13,13,AMV,C55,35,79,-,0.557,-
120061820,2022-04-05T22:00:00Z,1899-12-31T22:03:45Z,FO,2407,stress,13,13,AMV,C55,52,112,-,0.536,-
120068800,2022-04-05T22:00:00Z,1899-12-31T22:03:52Z,FO,2408,stress,13,13,AMV,C55,53,187,-,0.717,-
120091840,2022-04-05T22:00:00Z,1899-12-31T22:04:15Z,FO,2409,stress,13,13,AMV,C55,38,96,-,0.604,-
120109360,2022-04-05T22:00:00Z,1899-12-31T22:04:33Z,FO,2410,stress,13,13,,,6,8,-,-,-
120140360,2022-04-05T22:00:00Z,1899-12-31T22:05:04Z,FO,2411,stress,13,13,,,28,48,-,-,-
120147880,2022-04-05T22:00:00Z,1899-12-31T22:05:11Z,FO,2412,stress,13,13,AMV,C56,27,60,-,0.550,-
120154100,2022-04-05T22:00:00Z,1899-12-31T22:05:18Z,FO,2413,stress,13,13,AMV,C56,41,133,-,0.692,-
120160580,2022-04-05T22:00:00Z,1899-12-31T22:05:24Z,FO,2414,stress,13,13,AMV,C56,42,118,-,0.644,-
120179300,2022-04-05T22:00:00Z,1899-12-31T22:05:43Z,FO,2415,stress,13,13,AMV,C56,94,493,-,0.809,-
120187280,2022-04-05T22:00:00Z,1899-12-31T22:05:51Z,FO,2416,stress,13,13,,,7,16,-,-,-
120218200,2022-04-05T22:00:00Z,1899-12-31T22:06:22Z,FO,2417,stress,13,13,AMV,C57,95,412,-,0.769,-
120224200,2022-04-05T22:00:00Z,1899-12-31T22:06:28Z,FO,2418,stress,13,13,AMV,C57,154,446,-,0.655,-
120229800,2022-04-05T22:00:00Z,1899-12-31T22:06:33Z,FO,2419,stress,13,13,AMV,C57,113,113,-,0.000,-
120235800,2022-04-05T22:00:00Z,1899-12-31T22:06:39Z,FO,2420,stress,13,13,AMV,C57,44,101,-,0.564,-
120250400,2022-04-05T22:00:00Z,1899-12-31T22:06:54Z,FO,2421,stress,13,13,AMV,C57,88,267,-,0.670,-
120260480,2022-04-05T22:00:00Z,1899-12-31T22:07:04Z,FO,2422,stress,13,13,,,4,7,-,-,-
120263460,2022-04-05T22:00:00Z,1899-12-31T22:07:07Z,FO,2423,stress,13,13,,,2,8,-,-,-
120271220,2022-04-05T22:00:00Z,1899-12-31T22:07:15Z,FO,2424,stress,13,13,AMV,C58,30,75,-,0.600,-
120279940,2022-04-05T22:00:00Z,1899-12-31T22:07:23Z,FO,2425,stress,13,13,AMV,C58,58,162,-,0.642,-
120285050,2022-04-05T22:00:00Z,1899-12-31T22:07:29Z,FO,2426,stress,13,13,AMV,C58,109,445,-,0.755,-
120304420,2022-04-05T22:00:00Z,1899-12-31T22:07:48Z,FO,2427,stress,13,13,AMV,C58,48,134,-,0.642,-
120309140,2022-04-05T22:00:00Z,1899-12-31T22:07:53Z,FO,2428,stress,13,13,,,32,32,-,-,-
120325860,2022-04-05T22:00:00Z,1899-12-31T22:08:09Z,FO,2429,stress,13,13,AMV,C59,163,590,-,0.724,-
120333360,2022-04-05T22:00:00Z,1899-12-31T22:08:17Z,FO,2430,stress,13,13,AMV,C59,97,637,-,0.848,-
120338980,2022-04-05T22:00:00Z,1899-12-31T22:08:22Z,FO,2431,stress,13,13,AMV,C59,172,907,-,0.810,-
120352560,2022-04-05T22:00:00Z,1899-12-31T22:08:36Z,FO,2432,stress,13,13,AMV,C59,59,426,-,0.862,-
120363550,2022-04-05T22:00:00Z,1899-12-31T22:08:47Z,FO,2433,stress,13,13,,,3,7,-,-,-
120373120,2022-04-05T22:00:00Z,1899-12-31T22:08:57Z,FO,2434,stress,13,13,AMV,C60,42,70,-,0.400,-
120379140,2022-04-05T22:00:00Z,1899-12-31T22:09:03Z,FO,2435,stress,13,13,AMV,C60,69,387,-,0.822,-
120385440,2022-04-05T22:00:00Z,1899-12-31T22:09:09Z,FO,2436,stress,13,13,AMV,C60,181,398,-,0.545,-
120393550,2022-04-05T22:00:00Z,1899-12-31T22:09:17Z,FO,2437,stress,13,13,AMV,C60,81,259,-,0.687,-
120398780,2022-04-05T22:00:00Z,1899-12-31T22:09:22Z,FO,2438,stress,13,13,,,62,62,-,0.000,-
120418860,2022-04-05T22:00:00Z,1899-12-31T22:09:42Z,FO,2439,stress,13,13,AMV,C61,81,642,-,0.874,-
120423980,2022-04-05T22:00:00Z,1899-12-31T22:09:47Z,FO,2440,stress,13,13,AMV,C61,123,123,-,0.000,-
120428400,2022-04-05T22:00:00Z,1899-12-31T22:09:52Z,FO,2441,stress,13,13,AMV,C61,58,162,-,0.642,-
120433820,2022-04-05T22:00:00Z,1899-12-31T22:09:57Z,FO,2442,stress,13,13,AMV,C61,43,185,-,0.768,-
120443120,2022-04-05T22:00:00Z,1899-12-31T22:10:07Z,FO,2443,stress,13,13,,,143,143,-,0.000,-
120447680,2022-04-05T22:00:00Z,1899-12-31T22:10:11Z,FO,2444,stress,13,13,AMV,C62,147,418,-,0.648,-
120455920,2022-04-05T22:00:00Z,1899-12-31T22:10:19Z,FO,2445,stress,13,13,,,13,29,-,-,-
120458260,2022-04-05T22:00:00Z,1899-12-31T22:10:22Z,FO,2446,stress,13,13,,,10,26,-,-,-
120471240,2022-04-05T22:00:00Z,1899-12-31T22:10:35Z,FO,2447,stress,13,13,AMV,C62,29,104,-,0.721,-
120481860,2022-04-05T22:00:00Z,1899-12-31T22:10:45Z,FO,2448,stress,13,13,AMV,C62,25,107,-,0.766,-
120486220,2022-04-05T22:00:00Z,1899-12-31T22:10:50Z,FO,2449,stress,13,13,AMV,C62,70,101,-,0.307,-
120502600,2022-04-05T22:00:00Z,1899-12-31T22:11:06Z,FO,2450,stress,13,13,AMV,C62,41,115,-,0.643,-
120513120,2022-04-05T22:00:00Z,1899-12-31T22:11:17Z,FO,2451,stress,13,13,,,4,6,-,-,-
120535900,2022-04-05T22:00:00Z,1899-12-31T22:11:39Z,FO,2452,stress,13,13,AMV,C63,28,76,-,0.632,-
120539220,2022-04-05T22:00:00Z,1899-12-31T22:11:43Z,FO,2453,stress,13,13,AMV,C63,42,164,-,0.744,-
120544580,2022-04-05T22:00:00Z,1899-12-31T22:11:48Z,FO,2454,stress,13,13,AMV,C63,50,136,-,0.632,-
120570050,2022-04-05T22:00:00Z,1899-12-31T22:12:14Z,FO,2455,stress,13,13,AMV,C63,62,347,-,0.821,-
120580820,2022-04-05T22:00:00Z,1899-12-31T22:12:24Z,FO,2456,stress,13,13,,,3,5,-,-,-
120593360,2022-04-05T22:00:00Z,1899-12-31T22:12:37Z,FO,2457,stress,13,13,AMV,C64,64,296,-,0.784,-
120598050,2022-04-05T22:00:00Z,1899-12-31T22:12:42Z,FO,2458,stress,13,13,AMV,C64,83,514,-,0.839,-
120607500,2022-04-05T22:00:00Z,1899-12-31T22:12:51Z,FO,2459,stress,13,13,AMV,C64,67,270,-,0.752,-
120620620,2022-04-05T22:00:00Z,1899-12-31T22:13:04Z,FO,2460,stress,13,13,AMV,C64,49,125,-,0.608,-
120632560,2022-04-05T22:00:00Z,1899-12-31T22:13:16Z,FO,2461,stress,13,13,,,6,14,-,-,-
120635880,2022-04-05T22:00:00Z,1899-12-31T22:13:19Z,FO,2462,stress,13,13,,,6,11,-,-,-
120638040,2022-04-05T22:00:00Z,1899-12-31T22:13:22Z,FO,2463,stress,13,13,,,7,11,-,-,-
120665940,2022-04-05T22:00:00Z,1899-12-31T22:13:49Z,FO,2464,stress,13,13,IMP,C01,70,216,-,0.676,-
120671980,2022-04-05T22:00:00Z,1899-12-31T22:13:55Z,FO,2465,stress,13,13,IMP,C01,86,137,-,0.372,-
120677100,2022-04-05T22:00:00Z,1899-12-31T22:14:01Z,FO,2466,stress,13,13,IMP,C01,77,145,-,0.469,-
120683060,2022-04-05T22:00:00Z,1899-12-31T22:14:07Z,FO,2467,stress,13,13,IMP,C01,163,369,-,0.558,-
120688820,2022-04-05T22:00:00Z,1899-12-31T22:14:12Z,FO,2468,stress,13,13,,,4,4,-,-,-
120696900,2022-04-05T22:00:00Z,1899-12-31T22:14:20Z,FO,2469,stress,13,13,IMP,C02,51,60,-,0.150,-
120700980,2022-04-05T22:00:00Z,1899-12-31T22:14:24Z,FO,2470,stress,13,13,,,16,43,-,-,-
120706440,2022-04-05T22:00:00Z,1899-12-31T22:14:30Z,FO,2471,stress,13,13,IMP,C02,61,249,-,0.755,-
120711700,2022-04-05T22:00:00Z,1899-12-31T22:14:35Z,FO,2472,stress,13,13,IMP,C02,45,178,-,0.747,-
120731780,2022-04-05T22:00:00Z,1899-12-31T22:14:55Z,FO,2473,stress,13,13,IMP,C02,189,939,-,0.799,-
120738280,2022-04-05T22:00:00Z,1899-12-31T22:15:02Z,FO,2474,stress,13,13,,,3,4,-,-,-
120742400,2022-04-05T22:00:00Z,1899-12-31T22:15:06Z,FO,2475,stress,13,13,,,4,4,-,-,-
120751040,2022-04-05T22:00:00Z,1899-12-31T22:15:15Z,FO,2476,stress,13,13,IMP,C03,22,93,-,0.763,-
120758340,2022-04-05T22:00:00Z,1899-12-31T22:15:22Z,FO,2477,stress,13,13,IMP,C03,153,549,-,0.721,-
120763360,2022-04-05T22:00:00Z,1899-12-31T22:15:27Z,FO,2478,stress,13,13,IMP,C03,303,471,-,0.357,-
120772280,2022-04-05T22:00:00Z,1899-12-31T22:15:36Z,FO,2479,stress,13,13,IMP,C03,78,271,-,0.712,-
120778060,2022-04-05T22:00:00Z,1899-12-31T22:15:42Z,FO,2480,stress,13,13,,,3,5,-,-,-
120787700,2022-04-05T22:00:00Z,1899-12-31T22:15:51Z,FO,2481,stress,13,13,,,14,31,-,-,-
120794700,2022-04-05T22:00:00Z,1899-12-31T22:15:58Z,FO,2482,stress,13,13,,,13,31,-,-,-
120802420,2022-04-05T22:00:00Z,1899-12-31T22:16:06Z,FO,2483,stress,13,13,IMP,C04,35,95,-,0.632,-
120808640,2022-04-05T22:00:00Z,1899-12-31T22:16:12Z,FO,2484,stress,13,13,IMP,C04,35,95,-,0.632,-
120814480,2022-04-05T22:00:00Z,1899-12-31T22:16:18Z,FO,2485,stress,13,13,IMP,C04,142,461,-,0.692,-
120820550,2022-04-05T22:00:00Z,1899-12-31T22:16:24Z,FO,2486,stress,13,13,IMP,C04,128,268,-,0.522,-
