"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","Channel","F","Fm","PAR","Y.II.","ETR","System","Block","Salinity","Fish","Temperature"
"1502",1325040640,"2022-04-19T22:00:00Z","1899-12-31T20:46:44Z","FO",4043,"recovery",14,27,"C17",138,348,"-","0.603","-","AMV","B2","salt","no fish","normal"
"1503",1325047560,"2022-04-19T22:00:00Z","1899-12-31T20:46:51Z","FO",4044,"recovery",14,27,"C17",103,383,"-","0.731","-","AMV","B2","salt","no fish","normal"
"1504",1325053180,"2022-04-19T22:00:00Z","1899-12-31T20:46:57Z","FO",4045,"recovery",14,27,"C17",356,1290,"-","0.724","-","AMV","B2","salt","no fish","normal"
"1505",1325066480,"2022-04-19T22:00:00Z","1899-12-31T20:47:10Z","FO",4047,"recovery",14,27,"C18",225,950,"-","0.763","-","AMV","B2","background","no fish","normal"
"1506",1325072280,"2022-04-19T22:00:00Z","1899-12-31T20:47:16Z","FO",4048,"recovery",14,27,"C18",154,340,"-","0.547","-","AMV","B2","background","no fish","normal"
"1507",1325082700,"2022-04-19T22:00:00Z","1899-12-31T20:47:26Z","FO",4049,"recovery",14,27,"C18",159,404,"-","0.606","-","AMV","B2","background","no fish","normal"
"1508",1325088340,"2022-04-19T22:00:00Z","1899-12-31T20:47:32Z","FO",4050,"recovery",14,27,"C18",108,698,"-","0.845","-","AMV","B2","background","no fish","normal"
"1509",1325102060,"2022-04-19T22:00:00Z","1899-12-31T20:47:46Z","FO",4052,"recovery",14,27,"C19",269,830,"-","0.676","-","AMV","B2","salt","fish","normal"
"1510",1325111550,"2022-04-19T22:00:00Z","1899-12-31T20:47:55Z","FO",4053,"recovery",14,27,"C19",99,384,"-","0.742","-","AMV","B2","salt","fish","normal"
"1511",1325119000,"2022-04-19T22:00:00Z","1899-12-31T20:48:03Z","FO",4054,"recovery",14,27,"C19",132,479,"-","0.724","-","AMV","B2","salt","fish","normal"
"1512",1325124620,"2022-04-19T22:00:00Z","1899-12-31T20:48:08Z","FO",4055,"recovery",14,27,"C19",171,661,"-","0.741","-","AMV","B2","salt","fish","normal"
"1513",1325129560,"2022-04-19T22:00:00Z","1899-12-31T20:48:13Z","FO",4056,"recovery",14,27,"C19",191,414,"-","0.539","-","AMV","B2","salt","fish","normal"
"1514",1325146980,"2022-04-19T22:00:00Z","1899-12-31T20:48:30Z","FO",4058,"recovery",14,27,"C21",417,849,"-","0.509","-","AMV","B2","salt","fish","normal"
"1515",1325151620,"2022-04-19T22:00:00Z","1899-12-31T20:48:35Z","FO",4059,"recovery",14,27,"C21",254,883,"-","0.712","-","AMV","B2","salt","fish","normal"
"1516",1325159420,"2022-04-19T22:00:00Z","1899-12-31T20:48:43Z","FO",4060,"recovery",14,27,"C21",205,651,"-","0.685","-","AMV","B2","salt","fish","normal"
"1517",1325165160,"2022-04-19T22:00:00Z","1899-12-31T20:48:49Z","FO",4061,"recovery",14,27,"C21",205,824,"-","0.751","-","AMV","B2","salt","fish","normal"
"1518",1325181280,"2022-04-19T22:00:00Z","1899-12-31T20:49:05Z","FO",4063,"recovery",14,27,"C22",281,1063,"-","0.736","-","AMV","B2","background","no fish","normal"
"1519",1325186550,"2022-04-19T22:00:00Z","1899-12-31T20:49:10Z","FO",4064,"recovery",14,27,"C22",159,665,"-","0.761","-","AMV","B2","background","no fish","normal"
"1520",1325194400,"2022-04-19T22:00:00Z","1899-12-31T20:49:18Z","FO",4065,"recovery",14,27,"C22",83,323,"-","0.743","-","AMV","B2","background","no fish","normal"
"1521",1325199780,"2022-04-19T22:00:00Z","1899-12-31T20:49:23Z","FO",4066,"recovery",14,27,"C22",273,745,"-","0.634","-","AMV","B2","background","no fish","normal"
"1522",1325214900,"2022-04-19T22:00:00Z","1899-12-31T20:49:38Z","FO",4068,"recovery",14,27,"C27",100,382,"-","0.738","-","AMV","B2","salt","no fish","normal"
"1523",1325219340,"2022-04-19T22:00:00Z","1899-12-31T20:49:43Z","FO",4069,"recovery",14,27,"C27",203,751,"-","0.730","-","AMV","B2","salt","no fish","normal"
"1524",1325227160,"2022-04-19T22:00:00Z","1899-12-31T20:49:51Z","FO",4070,"recovery",14,27,"C27",121,285,"-","0.575","-","AMV","B2","salt","no fish","normal"
"1525",1325232660,"2022-04-19T22:00:00Z","1899-12-31T20:49:56Z","FO",4071,"recovery",14,27,"C27",197,669,"-","0.706","-","AMV","B2","salt","no fish","normal"
"1526",1325237680,"2022-04-19T22:00:00Z","1899-12-31T20:50:01Z","FO",4072,"recovery",14,27,"C27",119,126,"-","0.056","-","AMV","B2","salt","no fish","normal"
"1527",1325252920,"2022-04-19T22:00:00Z","1899-12-31T20:50:16Z","FO",4074,"recovery",14,27,"C29",123,445,"-","0.724","-","AMV","B2","background","fish","normal"
"1528",1325258060,"2022-04-19T22:00:00Z","1899-12-31T20:50:22Z","FO",4075,"recovery",14,27,"C29",207,896,"-","0.769","-","AMV","B2","background","fish","normal"
"1529",1325266620,"2022-04-19T22:00:00Z","1899-12-31T20:50:30Z","FO",4076,"recovery",14,27,"C29",147,616,"-","0.761","-","AMV","B2","background","fish","normal"
"1530",1325272580,"2022-04-19T22:00:00Z","1899-12-31T20:50:36Z","FO",4077,"recovery",14,27,"C29",204,318,"-","0.358","-","AMV","B2","background","fish","normal"
"1531",1325286580,"2022-04-19T22:00:00Z","1899-12-31T20:50:50Z","FO",4079,"recovery",14,27,"C30",430,1520,"-","0.717","-","AMV","B2","background","fish","normal"
"1532",1325292580,"2022-04-19T22:00:00Z","1899-12-31T20:50:56Z","FO",4080,"recovery",14,27,"C30",203,693,"-","0.707","-","AMV","B2","background","fish","normal"
"1533",1325300080,"2022-04-19T22:00:00Z","1899-12-31T20:51:04Z","FO",4081,"recovery",14,27,"C30",131,561,"-","0.766","-","AMV","B2","background","fish","normal"
"1534",1325305400,"2022-04-19T22:00:00Z","1899-12-31T20:51:09Z","FO",4082,"recovery",14,27,"C30",190,646,"-","0.706","-","AMV","B2","background","fish","normal"
"1535",1325325300,"2022-04-19T22:00:00Z","1899-12-31T20:51:29Z","FO",4085,"recovery",14,27,"C33",284,951,"-","0.701","-","AMV","B3","background","fish","increased"
