"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","System","Channel","F","Fm","PAR","Y.II.","ETR"
"185",272310920,"2022-03-23T23:00:00Z","1899-12-31T15:39:30Z","FO",632,"stress",1,1,"IMP","C46",241,686,"0","0.649","0.0"
"186",272323160,"2022-03-23T23:00:00Z","1899-12-31T15:39:43Z","FO",634,"stress",1,1,"IMP","C47",330,1008,"0","0.673","0.0"
"187",272328420,"2022-03-23T23:00:00Z","1899-12-31T15:39:48Z","FO",635,"stress",1,1,"IMP","C47",431,1422,"0","0.697","0.0"
"188",272333820,"2022-03-23T23:00:00Z","1899-12-31T15:39:53Z","FO",636,"stress",1,1,"IMP","C47",376,698,"0","0.461","0.0"
"189",272340440,"2022-03-23T23:00:00Z","1899-12-31T15:40:00Z","FO",637,"stress",1,1,"IMP","C47",165,436,"0","0.622","0.0"
"190",272350000,"2022-03-23T23:00:00Z","1899-12-31T15:40:10Z","FO",639,"stress",1,1,"IMP","C48",354,818,"0","0.567","0.0"
"191",272355880,"2022-03-23T23:00:00Z","1899-12-31T15:40:15Z","FO",640,"stress",1,1,"IMP","C48",306,984,"0","0.689","0.0"
"192",272358920,"2022-03-23T23:00:00Z","1899-12-31T15:40:18Z","FO",641,"stress",1,1,"IMP","C48",331,341,"0","0.029","0.0"
"193",272362760,"2022-03-23T23:00:00Z","1899-12-31T15:40:22Z","FO",642,"stress",1,1,"IMP","C48",44,242,"0","0.818","0.0"
"194",272374160,"2022-03-23T23:00:00Z","1899-12-31T15:40:34Z","FO",645,"stress",1,1,"IMP","C49",253,1148,"0","0.780","0.0"
"195",272377820,"2022-03-23T23:00:00Z","1899-12-31T15:40:37Z","FO",646,"stress",1,1,"IMP","C49",396,867,"0","0.543","0.0"
"196",272381660,"2022-03-23T23:00:00Z","1899-12-31T15:40:41Z","FO",647,"stress",1,1,"IMP","C49",337,493,"0","0.316","0.0"
"197",272387000,"2022-03-23T23:00:00Z","1899-12-31T15:40:47Z","FO",648,"stress",1,1,"IMP","C49",76,215,"0","0.647","0.0"
"198",272399460,"2022-03-23T23:00:00Z","1899-12-31T15:40:59Z","FO",650,"stress",1,1,"IMP","C50",326,1035,"0","0.685","0.0"
"199",272403740,"2022-03-23T23:00:00Z","1899-12-31T15:41:03Z","FO",651,"stress",1,1,"IMP","C50",337,841,"0","0.599","0.0"
"200",272410560,"2022-03-23T23:00:00Z","1899-12-31T15:41:10Z","FO",652,"stress",1,1,"IMP","C50",319,1505,"0","0.788","0.0"
"201",272416400,"2022-03-23T23:00:00Z","1899-12-31T15:41:16Z","FO",653,"stress",1,1,"IMP","C50",76,552,"0","0.862","0.0"
"202",272436740,"2022-03-23T23:00:00Z","1899-12-31T15:41:36Z","FO",656,"stress",1,1,"IMP","C51",380,954,"0","0.602","0.0"
"203",272442960,"2022-03-23T23:00:00Z","1899-12-31T15:41:42Z","FO",657,"stress",1,1,"IMP","C51",144,613,"0","0.765","0.0"
"204",272454380,"2022-03-23T23:00:00Z","1899-12-31T15:41:54Z","FO",659,"stress",1,1,"IMP","C51",165,432,"0","0.618","0.0"
"205",272460880,"2022-03-23T23:00:00Z","1899-12-31T15:42:00Z","FO",660,"stress",1,1,"IMP","C51",490,866,"0","0.434","0.0"
"206",272469500,"2022-03-23T23:00:00Z","1899-12-31T15:42:09Z","FO",662,"stress",1,1,"IMP","C52",57,84,"0","0.321","0.0"
"207",272494940,"2022-03-23T23:00:00Z","1899-12-31T15:42:34Z","FO",665,"stress",1,1,"IMP","C52",409,1185,"0","0.655","0.0"
"208",272506280,"2022-03-23T23:00:00Z","1899-12-31T15:42:46Z","FO",666,"stress",1,1,"IMP","C52",297,546,"0","0.456","0.0"
"209",272516560,"2022-03-23T23:00:00Z","1899-12-31T15:42:56Z","FO",667,"stress",1,1,"IMP","C52",229,730,"0","0.686","0.0"
"210",272572700,"2022-03-23T23:00:00Z","1899-12-31T15:43:52Z","FO",669,"stress",1,1,"IMP","C53",254,669,"0","0.620","0.0"
"211",272580920,"2022-03-23T23:00:00Z","1899-12-31T15:44:00Z","FO",670,"stress",1,1,"IMP","C53",160,504,"0","0.683","0.0"
"212",272592360,"2022-03-23T23:00:00Z","1899-12-31T15:44:12Z","FO",671,"stress",1,1,"IMP","C53",148,226,"0","0.345","0.0"
"213",272599180,"2022-03-23T23:00:00Z","1899-12-31T15:44:19Z","FO",672,"stress",1,1,"IMP","C53",317,909,"0","0.651","0.0"
"214",272623740,"2022-03-23T23:00:00Z","1899-12-31T15:44:43Z","FO",674,"stress",1,1,"IMP","C54",325,695,"0","0.532","0.0"
"215",272629980,"2022-03-23T23:00:00Z","1899-12-31T15:44:49Z","FO",675,"stress",1,1,"IMP","C54",172,740,"0","0.768","0.0"
"216",272636100,"2022-03-23T23:00:00Z","1899-12-31T15:44:56Z","FO",676,"stress",1,1,"IMP","C54",214,615,"0","0.652","0.0"
"217",272658840,"2022-03-23T23:00:00Z","1899-12-31T15:45:18Z","FO",677,"stress",1,1,"IMP","C54",183,452,"0","0.595","0.0"
"218",272682440,"2022-03-23T23:00:00Z","1899-12-31T15:45:42Z","FO",679,"stress",1,1,"IMP","C55",250,411,"0","0.392","0.0"
"219",272688920,"2022-03-23T23:00:00Z","1899-12-31T15:45:48Z","FO",680,"stress",1,1,"IMP","C55",389,866,"0","0.551","0.0"
"220",272695760,"2022-03-23T23:00:00Z","1899-12-31T15:45:55Z","FO",681,"stress",1,1,"IMP","C55",200,500,"0","0.600","0.0"
"221",272706060,"2022-03-23T23:00:00Z","1899-12-31T15:46:06Z","FO",682,"stress",1,1,"IMP","C55",195,532,"0","0.633","0.0"
"222",272731800,"2022-03-23T23:00:00Z","1899-12-31T15:46:31Z","FO",684,"stress",1,1,"IMP","C56",206,439,"0","0.531","0.0"
"223",272739720,"2022-03-23T23:00:00Z","1899-12-31T15:46:39Z","FO",685,"stress",1,1,"IMP","C56",241,511,"0","0.528","0.0"
"224",272748080,"2022-03-23T23:00:00Z","1899-12-31T15:46:48Z","FO",686,"stress",1,1,"IMP","C56",240,507,"0","0.527","0.0"
"225",272758080,"2022-03-23T23:00:00Z","1899-12-31T15:46:58Z","FO",687,"stress",1,1,"IMP","C56",184,859,"0","0.786","0.0"
"226",272779340,"2022-03-23T23:00:00Z","1899-12-31T15:47:19Z","FO",689,"stress",1,1,"IMP","C57",360,1051,"0","0.657","0.0"
"227",272784620,"2022-03-23T23:00:00Z","1899-12-31T15:47:24Z","FO",690,"stress",1,1,"IMP","C57",471,1030,"0","0.543","0.0"
"228",272790900,"2022-03-23T23:00:00Z","1899-12-31T15:47:30Z","FO",691,"stress",1,1,"IMP","C57",434,894,"0","0.515","0.0"
"229",272798700,"2022-03-23T23:00:00Z","1899-12-31T15:47:38Z","FO",692,"stress",1,1,"IMP","C57",205,395,"0","0.481","0.0"
"230",272815200,"2022-03-23T23:00:00Z","1899-12-31T15:47:55Z","FO",694,"stress",1,1,"IMP","C58",126,222,"0","0.432","0.0"
"231",272821400,"2022-03-23T23:00:00Z","1899-12-31T15:48:01Z","FO",695,"stress",1,1,"IMP","C58",142,334,"0","0.575","0.0"
"232",272826600,"2022-03-23T23:00:00Z","1899-12-31T15:48:06Z","FO",696,"stress",1,1,"IMP","C58",119,397,"0","0.700","0.0"
"233",272836480,"2022-03-23T23:00:00Z","1899-12-31T15:48:16Z","FO",697,"stress",1,1,"IMP","C58",134,508,"0","0.736","0.0"
"234",272860300,"2022-03-23T23:00:00Z","1899-12-31T15:48:40Z","FO",699,"stress",1,1,"IMP","C59",291,644,"0","0.548","0.0"
"235",272867160,"2022-03-23T23:00:00Z","1899-12-31T15:48:47Z","FO",700,"stress",1,1,"IMP","C59",247,342,"0","0.278","0.0"
"236",272877140,"2022-03-23T23:00:00Z","1899-12-31T15:48:57Z","FO",701,"stress",1,1,"IMP","C59",151,346,"0","0.564","0.0"
"237",272898480,"2022-03-23T23:00:00Z","1899-12-31T15:49:18Z","FO",702,"stress",1,1,"IMP","C59",282,855,"0","0.670","0.0"
"238",272908800,"2022-03-23T23:00:00Z","1899-12-31T15:49:28Z","FO",703,"stress",1,1,"IMP","C59",205,624,"0","0.671","0.0"
"239",272926000,"2022-03-23T23:00:00Z","1899-12-31T15:49:46Z","FO",705,"stress",1,1,"IMP","C60",256,679,"0","0.623","0.0"
"240",272935620,"2022-03-23T23:00:00Z","1899-12-31T15:49:55Z","FO",706,"stress",1,1,"IMP","C60",221,453,"0","0.512","0.0"
"241",272942120,"2022-03-23T23:00:00Z","1899-12-31T15:50:02Z","FO",707,"stress",1,1,"IMP","C60",330,569,"0","0.420","0.0"
"242",272949860,"2022-03-23T23:00:00Z","1899-12-31T15:50:09Z","FO",708,"stress",1,1,"IMP","C60",268,284,"0","0.056","0.0"
"243",272964340,"2022-03-23T23:00:00Z","1899-12-31T15:50:24Z","FO",710,"stress",1,1,"IMP","C61",147,339,"0","0.566","0.0"
"244",272971740,"2022-03-23T23:00:00Z","1899-12-31T15:50:31Z","FO",711,"stress",1,1,"IMP","C61",205,387,"0","0.470","0.0"
"245",272978620,"2022-03-23T23:00:00Z","1899-12-31T15:50:38Z","FO",712,"stress",1,1,"IMP","C61",136,215,"0","0.367","0.0"
"246",272988940,"2022-03-23T23:00:00Z","1899-12-31T15:50:48Z","FO",713,"stress",1,1,"IMP","C61",148,255,"0","0.420","0.0"
"247",273010320,"2022-03-23T23:00:00Z","1899-12-31T15:51:10Z","FO",715,"stress",1,1,"IMP","C62",449,1121,"0","0.599","0.0"
"248",273016680,"2022-03-23T23:00:00Z","1899-12-31T15:51:16Z","FO",716,"stress",1,1,"IMP","C62",582,1155,"0","0.496","0.0"
"249",273024100,"2022-03-23T23:00:00Z","1899-12-31T15:51:24Z","FO",717,"stress",1,1,"IMP","C62",523,1044,"0","0.499","0.0"
"250",273033820,"2022-03-23T23:00:00Z","1899-12-31T15:51:33Z","FO",718,"stress",1,1,"IMP","C62",309,802,"0","0.615","0.0"
"251",273053120,"2022-03-23T23:00:00Z","1899-12-31T15:51:53Z","FO",720,"stress",1,1,"IMP","C63",517,1306,"0","0.604","0.0"
"252",273059160,"2022-03-23T23:00:00Z","1899-12-31T15:51:59Z","FO",721,"stress",1,1,"IMP","C63",423,1022,"0","0.586","0.0"
"253",273065980,"2022-03-23T23:00:00Z","1899-12-31T15:52:05Z","FO",722,"stress",1,1,"IMP","C63",372,923,"0","0.597","0.0"
"254",273074420,"2022-03-23T23:00:00Z","1899-12-31T15:52:14Z","FO",723,"stress",1,1,"IMP","C63",339,863,"0","0.607","0.0"
"255",273088680,"2022-03-23T23:00:00Z","1899-12-31T15:52:28Z","FO",725,"stress",1,1,"IMP","C64",382,844,"0","0.547","0.0"
"256",273095200,"2022-03-23T23:00:00Z","1899-12-31T15:52:35Z","FO",726,"stress",1,1,"IMP","C64",331,731,"0","0.547","0.0"
"257",273103280,"2022-03-23T23:00:00Z","1899-12-31T15:52:43Z","FO",727,"stress",1,1,"IMP","C64",336,868,"0","0.613","0.0"
"258",273111420,"2022-03-23T23:00:00Z","1899-12-31T15:52:51Z","FO",728,"stress",1,1,"IMP","C64",336,938,"0","0.642","0.0"
"259",720585860,"2022-03-28T22:00:00Z","1899-12-31T21:10:45Z","FO",1056,"stress",5,5,"IMP","C01",298,861,"0","0.654","0.0"
"260",720592500,"2022-03-28T22:00:00Z","1899-12-31T21:10:52Z","FO",1057,"stress",5,5,"IMP","C01",345,1091,"0","0.684","0.0"
"261",720602680,"2022-03-28T22:00:00Z","1899-12-31T21:11:02Z","FO",1058,"stress",5,5,"IMP","C01",143,514,"0","0.722","0.0"
"262",720615480,"2022-03-28T22:00:00Z","1899-12-31T21:11:15Z","FO",1059,"stress",5,5,"IMP","C01",268,851,"0","0.685","0.0"
"263",720634420,"2022-03-28T22:00:00Z","1899-12-31T21:11:34Z","FO",1061,"stress",5,5,"IMP","C02",123,428,"0","0.713","0.0"
"264",720641960,"2022-03-28T22:00:00Z","1899-12-31T21:11:41Z","FO",1062,"stress",5,5,"IMP","C02",83,290,"0","0.714","0.0"
"265",720648720,"2022-03-28T22:00:00Z","1899-12-31T21:11:48Z","FO",1063,"stress",5,5,"IMP","C02",194,859,"0","0.774","0.0"
"266",720661580,"2022-03-28T22:00:00Z","1899-12-31T21:12:01Z","FO",1064,"stress",5,5,"IMP","C02",86,494,"0","0.826","0.0"
"267",720684700,"2022-03-28T22:00:00Z","1899-12-31T21:12:24Z","FO",1066,"stress",5,5,"IMP","C03",134,425,"0","0.685","0.0"
"268",720690960,"2022-03-28T22:00:00Z","1899-12-31T21:12:30Z","FO",1067,"stress",5,5,"IMP","C03",217,612,"0","0.645","0.0"
"269",720696720,"2022-03-28T22:00:00Z","1899-12-31T21:12:36Z","FO",1068,"stress",5,5,"IMP","C03",283,951,"0","0.702","0.0"
"270",720704720,"2022-03-28T22:00:00Z","1899-12-31T21:12:44Z","FO",1069,"stress",5,5,"IMP","C03",300,777,"0","0.614","0.0"
"271",720727540,"2022-03-28T22:00:00Z","1899-12-31T21:13:07Z","FO",1071,"stress",5,5,"IMP","C04",301,798,"0","0.623","0.0"
"272",720734500,"2022-03-28T22:00:00Z","1899-12-31T21:13:14Z","FO",1072,"stress",5,5,"IMP","C04",231,868,"0","0.734","0.0"
"273",720741340,"2022-03-28T22:00:00Z","1899-12-31T21:13:21Z","FO",1073,"stress",5,5,"IMP","C04",128,453,"0","0.717","0.0"
"274",720752300,"2022-03-28T22:00:00Z","1899-12-31T21:13:32Z","FO",1074,"stress",5,5,"IMP","C04",359,1175,"0","0.694","0.0"
"275",720772240,"2022-03-28T22:00:00Z","1899-12-31T21:13:52Z","FO",1076,"stress",5,5,"IMP","C05",174,628,"0","0.723","0.0"
"276",720778280,"2022-03-28T22:00:00Z","1899-12-31T21:13:58Z","FO",1077,"stress",5,5,"IMP","C05",145,501,"0","0.711","0.0"
"277",720785060,"2022-03-28T22:00:00Z","1899-12-31T21:14:05Z","FO",1078,"stress",5,5,"IMP","C05",176,695,"0","0.747","0.0"
"278",720799800,"2022-03-28T22:00:00Z","1899-12-31T21:14:19Z","FO",1079,"stress",5,5,"IMP","C05",193,687,"0","0.719","0.0"
"279",720823980,"2022-03-28T22:00:00Z","1899-12-31T21:14:43Z","FO",1080,"stress",5,5,"IMP","C06",257,864,"0","0.703","0.0"
"280",720831760,"2022-03-28T22:00:00Z","1899-12-31T21:14:51Z","FO",1081,"stress",5,5,"IMP","C06",207,664,"0","0.688","0.0"
"281",720837280,"2022-03-28T22:00:00Z","1899-12-31T21:14:57Z","FO",1082,"stress",5,5,"IMP","C06",136,511,"0","0.734","0.0"
"282",720846760,"2022-03-28T22:00:00Z","1899-12-31T21:15:06Z","FO",1083,"stress",5,5,"IMP","C06",311,700,"0","0.556","0.0"
"283",720872920,"2022-03-28T22:00:00Z","1899-12-31T21:15:32Z","FO",1086,"stress",5,5,"IMP","C07",108,478,"0","0.774","0.0"
"284",720880820,"2022-03-28T22:00:00Z","1899-12-31T21:15:40Z","FO",1087,"stress",5,5,"IMP","C07",109,370,"0","0.705","0.0"
"285",720886080,"2022-03-28T22:00:00Z","1899-12-31T21:15:46Z","FO",1088,"stress",5,5,"IMP","C07",212,835,"0","0.746","0.0"
"286",720898120,"2022-03-28T22:00:00Z","1899-12-31T21:15:58Z","FO",1089,"stress",5,5,"IMP","C07",298,1396,"0","0.787","0.0"
"287",720917040,"2022-03-28T22:00:00Z","1899-12-31T21:16:17Z","FO",1091,"stress",5,5,"IMP","C08",141,468,"0","0.699","0.0"
"288",720923280,"2022-03-28T22:00:00Z","1899-12-31T21:16:23Z","FO",1092,"stress",5,5,"IMP","C08",115,334,"0","0.656","0.0"
"289",720930260,"2022-03-28T22:00:00Z","1899-12-31T21:16:30Z","FO",1093,"stress",5,5,"IMP","C08",64,181,"0","0.646","0.0"
"290",720939760,"2022-03-28T22:00:00Z","1899-12-31T21:16:39Z","FO",1094,"stress",5,5,"IMP","C08",460,1155,"0","0.602","0.0"
"291",720969900,"2022-03-28T22:00:00Z","1899-12-31T21:17:09Z","FO",1096,"stress",5,5,"IMP","C09",135,541,"0","0.750","0.0"
"292",720977620,"2022-03-28T22:00:00Z","1899-12-31T21:17:17Z","FO",1097,"stress",5,5,"IMP","C09",141,610,"0","0.769","0.0"
"293",720983620,"2022-03-28T22:00:00Z","1899-12-31T21:17:23Z","FO",1098,"stress",5,5,"IMP","C09",176,548,"0","0.679","0.0"
"294",720991060,"2022-03-28T22:00:00Z","1899-12-31T21:17:31Z","FO",1099,"stress",5,5,"IMP","C09",173,566,"0","0.694","0.0"
"295",721014780,"2022-03-28T22:00:00Z","1899-12-31T21:17:54Z","FO",1101,"stress",5,5,"IMP","C10",83,304,"0","0.727","0.0"
"296",721021120,"2022-03-28T22:00:00Z","1899-12-31T21:18:01Z","FO",1102,"stress",5,5,"IMP","C10",169,610,"0","0.723","0.0"
"297",721028320,"2022-03-28T22:00:00Z","1899-12-31T21:18:08Z","FO",1103,"stress",5,5,"IMP","C10",150,564,"0","0.734","0.0"
"298",721040740,"2022-03-28T22:00:00Z","1899-12-31T21:18:20Z","FO",1104,"stress",5,5,"IMP","C10",156,506,"0","0.692","0.0"
"299",721062760,"2022-03-28T22:00:00Z","1899-12-31T21:18:42Z","FO",1106,"stress",5,5,"IMP","C11",189,756,"0","0.750","0.0"
"300",721068280,"2022-03-28T22:00:00Z","1899-12-31T21:18:48Z","FO",1107,"stress",5,5,"IMP","C11",305,1357,"0","0.775","0.0"
"301",721075320,"2022-03-28T22:00:00Z","1899-12-31T21:18:55Z","FO",1108,"stress",5,5,"IMP","C11",315,1377,"0","0.771","0.0"
"302",721085680,"2022-03-28T22:00:00Z","1899-12-31T21:19:05Z","FO",1109,"stress",5,5,"IMP","C11",242,861,"0","0.719","0.0"
"303",721104100,"2022-03-28T22:00:00Z","1899-12-31T21:19:24Z","FO",1111,"stress",5,5,"IMP","C12",72,353,"0","0.796","0.0"
"304",721111320,"2022-03-28T22:00:00Z","1899-12-31T21:19:31Z","FO",1112,"stress",5,5,"IMP","C12",178,700,"0","0.746","0.0"
"305",721118260,"2022-03-28T22:00:00Z","1899-12-31T21:19:38Z","FO",1113,"stress",5,5,"IMP","C12",201,410,"0","0.510","0.0"
"306",721126320,"2022-03-28T22:00:00Z","1899-12-31T21:19:46Z","FO",1114,"stress",5,5,"IMP","C12",235,626,"0","0.625","0.0"
"307",721148720,"2022-03-28T22:00:00Z","1899-12-31T21:20:08Z","FO",1116,"stress",5,5,"IMP","C13",308,1137,"0","0.729","0.0"
"308",721154060,"2022-03-28T22:00:00Z","1899-12-31T21:20:14Z","FO",1117,"stress",5,5,"IMP","C13",293,836,"0","0.650","0.0"
"309",721162740,"2022-03-28T22:00:00Z","1899-12-31T21:20:22Z","FO",1118,"stress",5,5,"IMP","C13",236,785,"0","0.699","0.0"
"310",721171420,"2022-03-28T22:00:00Z","1899-12-31T21:20:31Z","FO",1119,"stress",5,5,"IMP","C13",300,465,"0","0.355","0.0"
"311",721191300,"2022-03-28T22:00:00Z","1899-12-31T21:20:51Z","FO",1121,"stress",5,5,"IMP","C14",200,717,"0","0.721","0.0"
"312",721197500,"2022-03-28T22:00:00Z","1899-12-31T21:20:57Z","FO",1122,"stress",5,5,"IMP","C14",115,311,"0","0.630","0.0"
"313",721203400,"2022-03-28T22:00:00Z","1899-12-31T21:21:03Z","FO",1123,"stress",5,5,"IMP","C14",126,662,"0","0.810","0.0"
"314",721210460,"2022-03-28T22:00:00Z","1899-12-31T21:21:10Z","FO",1124,"stress",5,5,"IMP","C14",195,482,"0","0.595","0.0"
"315",721235620,"2022-03-28T22:00:00Z","1899-12-31T21:21:35Z","FO",1126,"stress",5,5,"IMP","C15",286,994,"0","0.712","0.0"
"316",721240420,"2022-03-28T22:00:00Z","1899-12-31T21:21:40Z","FO",1127,"stress",5,5,"IMP","C15",226,465,"0","0.514","0.0"
"317",721246260,"2022-03-28T22:00:00Z","1899-12-31T21:21:46Z","FO",1128,"stress",5,5,"IMP","C15",201,746,"0","0.731","0.0"
"318",721258640,"2022-03-28T22:00:00Z","1899-12-31T21:21:58Z","FO",1129,"stress",5,5,"IMP","C15",232,773,"0","0.700","0.0"
"319",721275540,"2022-03-28T22:00:00Z","1899-12-31T21:22:15Z","FO",1131,"stress",5,5,"IMP","C16",237,894,"0","0.735","0.0"
"320",721282060,"2022-03-28T22:00:00Z","1899-12-31T21:22:22Z","FO",1132,"stress",5,5,"IMP","C16",285,1048,"0","0.728","0.0"
"321",721289560,"2022-03-28T22:00:00Z","1899-12-31T21:22:29Z","FO",1133,"stress",5,5,"IMP","C16",201,803,"0","0.750","0.0"
"322",721299820,"2022-03-28T22:00:00Z","1899-12-31T21:22:39Z","FO",1134,"stress",5,5,"IMP","C16",155,414,"0","0.626","0.0"
"323",721323920,"2022-03-28T22:00:00Z","1899-12-31T21:23:03Z","FO",1137,"stress",5,5,"IMP","C17",208,622,"0","0.666","0.0"
"324",721329560,"2022-03-28T22:00:00Z","1899-12-31T21:23:09Z","FO",1138,"stress",5,5,"IMP","C17",408,1246,"0","0.673","0.0"
"325",721336120,"2022-03-28T22:00:00Z","1899-12-31T21:23:16Z","FO",1139,"stress",5,5,"IMP","C17",72,204,"0","0.647","0.0"
"326",721346740,"2022-03-28T22:00:00Z","1899-12-31T21:23:26Z","FO",1140,"stress",5,5,"IMP","C17",400,1323,"0","0.698","0.0"
"327",721364580,"2022-03-28T22:00:00Z","1899-12-31T21:23:44Z","FO",1142,"stress",5,5,"IMP","C18",302,1336,"0","0.774","0.0"
"328",721373320,"2022-03-28T22:00:00Z","1899-12-31T21:23:53Z","FO",1143,"stress",5,5,"IMP","C18",228,868,"0","0.737","0.0"
"329",721381500,"2022-03-28T22:00:00Z","1899-12-31T21:24:01Z","FO",1144,"stress",5,5,"IMP","C18",136,581,"0","0.766","0.0"
"330",721392240,"2022-03-28T22:00:00Z","1899-12-31T21:24:12Z","FO",1145,"stress",5,5,"IMP","C18",292,892,"0","0.673","0.0"
"331",721423860,"2022-03-28T22:00:00Z","1899-12-31T21:24:43Z","FO",1148,"stress",5,5,"IMP","C19",175,777,"0","0.775","0.0"
"332",721429220,"2022-03-28T22:00:00Z","1899-12-31T21:24:49Z","FO",1149,"stress",5,5,"IMP","C19",449,1927,"0","0.767","0.0"
"333",721438140,"2022-03-28T22:00:00Z","1899-12-31T21:24:58Z","FO",1150,"stress",5,5,"IMP","C19",202,487,"0","0.585","0.0"
"334",721448920,"2022-03-28T22:00:00Z","1899-12-31T21:25:08Z","FO",1151,"stress",5,5,"IMP","C19",224,845,"0","0.735","0.0"
"335",721493560,"2022-03-28T22:00:00Z","1899-12-31T21:25:53Z","FO",1153,"stress",5,5,"IMP","C20",117,443,"0","0.736","0.0"
"336",721502060,"2022-03-28T22:00:00Z","1899-12-31T21:26:02Z","FO",1154,"stress",5,5,"IMP","C20",145,145,"0","0.000","0.0"
"337",721515440,"2022-03-28T22:00:00Z","1899-12-31T21:26:15Z","FO",1155,"stress",5,5,"IMP","C20",200,893,"0","0.776","0.0"
"338",721529680,"2022-03-28T22:00:00Z","1899-12-31T21:26:29Z","FO",1156,"stress",5,5,"IMP","C20",301,1269,"0","0.763","0.0"
"339",721571300,"2022-03-28T22:00:00Z","1899-12-31T21:27:11Z","FO",1159,"stress",5,5,"IMP","C21",225,885,"0","0.746","0.0"
"340",721578940,"2022-03-28T22:00:00Z","1899-12-31T21:27:18Z","FO",1160,"stress",5,5,"IMP","C21",193,741,"0","0.740","0.0"
"341",721590060,"2022-03-28T22:00:00Z","1899-12-31T21:27:30Z","FO",1161,"stress",5,5,"IMP","C21",305,1415,"0","0.784","0.0"
"342",721597060,"2022-03-28T22:00:00Z","1899-12-31T21:27:37Z","FO",1162,"stress",5,5,"IMP","C21",698,2371,"0","0.706","0.0"
"343",721621840,"2022-03-28T22:00:00Z","1899-12-31T21:28:01Z","FO",1164,"stress",5,5,"IMP","C22",455,1584,"0","0.713","0.0"
"344",721627880,"2022-03-28T22:00:00Z","1899-12-31T21:28:07Z","FO",1165,"stress",5,5,"IMP","C22",340,926,"0","0.633","0.0"
"345",721640820,"2022-03-28T22:00:00Z","1899-12-31T21:28:20Z","FO",1166,"stress",5,5,"IMP","C22",276,1686,"0","0.836","0.0"
"346",721647320,"2022-03-28T22:00:00Z","1899-12-31T21:28:27Z","FO",1167,"stress",5,5,"IMP","C22",323,1051,"0","0.693","0.0"
"347",721691840,"2022-03-28T22:00:00Z","1899-12-31T21:29:11Z","FO",1169,"stress",5,5,"IMP","C23",245,776,"0","0.684","0.0"
"348",721697220,"2022-03-28T22:00:00Z","1899-12-31T21:29:17Z","FO",1170,"stress",5,5,"IMP","C23",355,947,"0","0.625","0.0"
"349",721704780,"2022-03-28T22:00:00Z","1899-12-31T21:29:24Z","FO",1171,"stress",5,5,"IMP","C23",240,698,"0","0.656","0.0"
"350",721714100,"2022-03-28T22:00:00Z","1899-12-31T21:29:34Z","FO",1172,"stress",5,5,"IMP","C23",203,785,"0","0.741","0.0"
"351",721739220,"2022-03-28T22:00:00Z","1899-12-31T21:29:59Z","FO",1174,"stress",5,5,"IMP","C24",128,470,"0","0.728","0.0"
"352",721748800,"2022-03-28T22:00:00Z","1899-12-31T21:30:08Z","FO",1175,"stress",5,5,"IMP","C24",45,193,"0","0.767","0.0"
"353",721756660,"2022-03-28T22:00:00Z","1899-12-31T21:30:16Z","FO",1176,"stress",5,5,"IMP","C24",120,409,"0","0.707","0.0"
"354",721765000,"2022-03-28T22:00:00Z","1899-12-31T21:30:25Z","FO",1177,"stress",5,5,"IMP","C24",646,2621,"0","0.754","0.0"
"355",721789680,"2022-03-28T22:00:00Z","1899-12-31T21:30:49Z","FO",1179,"stress",5,5,"IMP","C25",225,888,"0","0.747","0.0"
"356",721795060,"2022-03-28T22:00:00Z","1899-12-31T21:30:55Z","FO",1180,"stress",5,5,"IMP","C25",265,918,"0","0.711","0.0"
"357",721801980,"2022-03-28T22:00:00Z","1899-12-31T21:31:01Z","FO",1181,"stress",5,5,"IMP","C25",286,1206,"0","0.763","0.0"
"358",721809580,"2022-03-28T22:00:00Z","1899-12-31T21:31:09Z","FO",1182,"stress",5,5,"IMP","C25",226,905,"0","0.750","0.0"
"359",721826980,"2022-03-28T22:00:00Z","1899-12-31T21:31:26Z","FO",1184,"stress",5,5,"IMP","C26",203,744,"0","0.727","0.0"
"360",721834060,"2022-03-28T22:00:00Z","1899-12-31T21:31:34Z","FO",1185,"stress",5,5,"IMP","C26",224,931,"0","0.759","0.0"
"361",721840500,"2022-03-28T22:00:00Z","1899-12-31T21:31:40Z","FO",1186,"stress",5,5,"IMP","C26",168,518,"0","0.676","0.0"
"362",721849820,"2022-03-28T22:00:00Z","1899-12-31T21:31:49Z","FO",1187,"stress",5,5,"IMP","C26",162,561,"0","0.711","0.0"
"363",721868780,"2022-03-28T22:00:00Z","1899-12-31T21:32:08Z","FO",1188,"stress",5,5,"IMP","C27",229,1005,"0","0.772","0.0"
"364",721877740,"2022-03-28T22:00:00Z","1899-12-31T21:32:17Z","FO",1189,"stress",5,5,"IMP","C27",225,868,"0","0.741","0.0"
"365",721885500,"2022-03-28T22:00:00Z","1899-12-31T21:32:25Z","FO",1190,"stress",5,5,"IMP","C27",170,834,"0","0.796","0.0"
"366",721896340,"2022-03-28T22:00:00Z","1899-12-31T21:32:36Z","FO",1191,"stress",5,5,"IMP","C27",150,493,"0","0.696","0.0"
"367",721915100,"2022-03-28T22:00:00Z","1899-12-31T21:32:55Z","FO",1193,"stress",5,5,"IMP","C28",212,853,"0","0.751","0.0"
